HOLE-ID,DIST_M,AZ_UTM,DIP
18813,30.48,2.31,0.00
18813,62.48,2.31,-1.00
18813,94.48,2.31,-1.00
18814,0.00,2.31,0.00
18814,33.83,2.31,1.00
18814,75.28,2.31,1.00
18814,123.44,2.31,3.00
18815,0.00,146.18,26.13
18815,28.95,146.18,25.00
18815,62.48,146.18,24.00
18815,92.96,146.18,24.00
18816,0.00,2.31,0.00
18816,39.31,182.31,22.00
18817,0.00,2.31,0.00
18817,42.97,2.31,19.00
18818,0.00,2.31,0.00
18819,0.00,2.31,0.00
18819,42.06,2.31,22.00
1882,0.00,180.31,-58.00
18820,0.00,182.31,-45.00
18820,33.52,182.31,-45.00
18821,0.00,182.31,-45.00
18821,21.33,182.31,-45.00
18822,0.00,182.31,-45.00
18822,27.43,182.31,-45.00
18823,0.00,182.31,-45.00
18823,36.57,182.31,-45.00
18824,0.00,182.31,-45.00
18824,30.48,182.31,-45.00
18825,0.00,182.31,-45.00
18825,54.86,182.31,-45.00
18826,0.00,32.31,-60.00
18826,42.67,32.31,-60.00
18827,0.00,182.31,-45.00
18827,24.38,182.31,-45.00
18828,0.00,182.31,-45.00
18828,30.48,182.31,-45.00
18829,0.00,182.31,-45.00
18829,36.57,182.31,-45.00
1883,0.00,10.01,82.95
18830,0.00,182.31,-45.00
18831,0.00,182.31,-45.00
18831,30.48,182.31,-45.00
18832,0.00,182.31,-45.00
18832,48.76,182.31,-45.00
18833,0.00,182.31,-45.00
18833,24.38,182.31,-45.00
18834,0.00,182.31,-45.00
18834,33.52,182.31,-45.00
18835,0.00,182.31,-45.00
18835,36.57,182.31,-45.00
18836,0.00,182.31,-45.00
18836,30.48,182.31,-45.00
18837,0.00,182.31,-45.00
18837,30.48,182.31,-45.00
18838,0.00,182.31,-45.00
18838,34.74,182.31,-45.00
18839,0.00,182.31,-45.00
1884,0.00,359.81,84.15
18840,0.00,182.31,-45.00
18841,0.00,182.31,-45.00
18841,54.86,182.31,-45.00
18842,0.00,182.31,-45.00
18842,42.67,182.31,-45.00
18843,0.00,182.31,-45.00
18843A,0.00,182.31,-55.00
18843A,48.76,182.31,-55.00
18844,0.00,182.31,-72.00
18844,44.19,182.31,-71.00
18845,0.00,182.31,-70.00
18845,30.48,182.31,-70.00
18846,0.00,2.31,0.00
18848,0.00,2.31,0.00
1885,0.00,2.31,90.00
18851,0.00,2.31,0.00
18852,0.00,2.31,0.00
18856,0.00,2.31,0.00
18857,0.00,2.31,0.00
18858,0.00,2.31,0.00
18859,0.00,2.31,0.00
1886,0.00,168.31,81.78
1887,0.00,76.61,43.80
1888,0.00,2.31,90.00
18-88-T,0.00,357.94,-81.10
18-88-T,32.30,356.94,-81.00
18-88-T,61.26,356.04,-79.70
18-88-T,90.52,356.14,-80.30
18-88-T,122.83,356.04,-80.80
18-88-T,151.79,356.04,-80.90
18-88-T,184.09,357.74,-81.50
18-88-T,213.36,357.54,-82.10
18-88-T,242.31,357.34,-83.00
18-88-T,274.62,357.54,-83.80
18-88-T,303.58,357.34,-83.60
18-88-T,335.88,357.24,-83.80
18-88-T,365.15,357.44,-83.90
18-88-T,397.45,357.44,-84.50
18-88-T,426.41,357.04,-85.10
18-88-T,455.67,356.94,-85.40
18-88-T,487.98,356.04,-85.70
18-88-T,516.94,356.24,-85.70
18-88-T,549.24,356.34,-86.00
18-88-T,578.20,356.24,-86.00
18-88-T,610.51,356.04,-86.40
18-88-T,630.02,355.54,-86.40
1889,0.00,2.88,0.00
1889,76.20,2.81,8.00
1889,150.87,2.81,16.00
189,0.00,5.31,0.00
1890,0.00,361.21,-5.38
1890,76.20,361.21,4.00
1890,153.92,361.21,9.00
1891,0.00,180.54,-11.88
1891,99.06,180.54,-12.00
1892,0.00,352.78,65.78
1893,0.00,356.33,65.17
1894,0.00,361.51,-3.27
1894,76.20,361.51,5.00
1894,144.47,361.51,12.00
1895,0.00,2.94,-3.90
1895,106.37,2.81,8.00
1896,0.00,181.49,0.00
1897,0.00,27.31,-2.00
1898,0.00,183.69,0.00
1899,0.00,361.84,-4.03
1899,76.20,361.84,2.00
1899,152.09,361.84,7.00
19,0.00,353.31,-45.00
19,30.48,353.31,-47.00
19,60.96,353.31,-47.00
19,91.44,353.31,-45.00
19,121.92,353.31,-44.00
190,0.00,361.98,0.00
1900,0.00,279.68,-38.25
1901,0.00,352.31,50.00
1902,0.00,174.31,50.00
1903,0.00,180.96,51.37
1904,0.00,96.79,-63.55
1905,0.00,94.64,63.05
1906,0.00,262.49,67.13
1907,0.00,278.99,-61.85
1908,0.00,20.63,-68.30
1909,0.00,278.08,20.28
191,0.00,181.46,0.00
1910,0.00,270.36,-47.03
1911,0.00,92.31,-44.67
1912,0.00,80.64,43.32
1913,0.00,2.31,-90.00
1914,0.00,2.31,90.00
1915,0.00,179.81,-0.22
1915,60.96,180.31,2.00
1915,121.92,180.31,3.00
1915,196.90,180.31,7.00
1916,0.00,362.18,-5.55
1916,60.96,2.31,1.00
1916,121.92,2.31,8.00
1916,199.03,2.31,10.00
1917,0.00,4.13,-5.73
1918,0.00,360.49,-4.47
1919,0.00,178.31,-2.00
192,0.00,183.84,0.00
1920,0.00,183.31,0.00
1921,0.00,183.44,-2.42
1922,0.00,181.59,-0.58
1923,0.00,166.38,0.68
1923,106.98,176.31,0.00
1924,0.00,3.51,0.00
1925,0.00,312.31,0.00
1926,0.00,159.14,0.00
1927,0.00,172.91,0.00
1927,90.52,172.91,0.00
1928,0.00,25.79,-2.95
1928,76.20,25.31,7.00
1928,152.40,25.31,8.00
1929,0.00,5.31,-1.00
193,0.00,181.78,-30.07
1930,0.00,185.31,0.00
1931,0.00,360.31,34.00
1932,0.00,7.31,21.00
1933,0.00,350.31,-6.50
1933,60.96,350.31,-1.00
1933,121.92,350.31,3.00
1934,0.00,361.53,-2.60
1934,60.96,361.31,4.00
1934,122.52,361.31,10.00
1935,0.00,168.31,-0.90
1935,76.20,168.31,5.00
1935,151.18,168.31,2.50
1936,0.00,183.31,-40.00
1937,0.00,182.31,18.00
1938,0.00,179.31,-40.00
1939,0.00,179.31,17.00
194,0.00,182.86,0.00
1940,0.00,172.31,0.00
1941,0.00,2.71,-5.93
1941,60.96,2.31,1.50
1941,121.92,2.31,7.00
1942,0.00,106.31,-36.00
1943,0.00,181.31,34.00
1944,0.00,164.31,-2.00
1945,0.00,2.31,90.00
1946,0.00,93.74,50.33
1947,0.00,95.29,46.37
1948,0.00,277.71,49.85
1949,0.00,6.26,42.87
195,0.00,196.51,0.00
1950,0.00,3.91,-5.13
1950,60.96,3.81,2.50
1950,149.35,3.81,6.00
1951,0.00,184.33,0.00
1951,60.96,184.31,0.00
1951,121.92,184.31,0.00
1951,152.40,184.31,0.00
1952,0.00,350.28,80.89
1953,0.00,11.78,80.52
1954,0.00,359.73,-3.00
1954,94.18,359.31,3.00
1955,0.00,361.31,-3.00
1956,0.00,26.31,-6.00
1957,0.00,180.99,0.00
1957,70.10,181.31,-7.00
1957,144.17,181.31,-10.00
1958,0.00,185.31,-65.00
1959,0.00,2.31,-90.00
196,0.00,183.54,0.00
1960,0.00,361.31,-4.00
1961,0.00,3.81,-5.00
1962,0.00,182.84,-1.50
1962,106.68,182.81,-3.50
1963,0.00,172.13,0.00
1963,121.92,172.31,2.00
1964,0.00,180.54,-75.20
1965,0.00,359.16,74.20
1966,0.00,206.93,-84.13
1967,0.00,7.69,77.45
1968,0.00,2.31,90.00
1969,0.00,2.31,-90.00
197,0.00,106.81,-59.65
1970,0.00,7.81,82.00
1971,0.00,193.31,-79.00
1972,0.00,2.31,90.00
1973,0.00,206.88,-79.70
1974,0.00,18.11,79.88
1975,0.00,175.31,-81.10
1976,0.00,354.41,82.57
1977,0.00,6.29,-59.48
1978,0.00,7.21,-48.45
1979,0.00,6.61,-26.75
198,0.00,3.14,0.00
1980,0.00,357.31,14.82
1981,0.00,6.93,13.68
1982,0.00,2.31,-5.63
1982,68.58,2.31,4.50
1982,160.02,2.31,15.00
1983,0.00,182.71,0.00
1983,60.96,182.31,0.00
1983,121.92,182.31,5.50
1983,180.74,182.31,5.50
1984,0.00,6.83,0.00
1985,0.00,187.49,0.00
1986,0.00,176.81,0.00
1987,0.00,184.31,-29.00
1988,0.00,184.31,-14.00
19-88-T,0.00,3.14,-80.00
19-88-T,30.48,3.14,-81.10
19-88-T,60.96,2.94,-81.90
19-88-T,91.44,2.94,-82.30
19-88-T,121.92,2.54,-82.80
19-88-T,152.40,362.24,-83.30
19-88-T,182.88,361.94,-83.70
19-88-T,213.36,361.44,-83.80
19-88-T,243.84,360.94,-84.30
19-88-T,274.32,359.84,-84.00
19-88-T,304.80,358.94,-84.30
19-88-T,335.28,358.44,-84.80
19-88-T,365.76,358.14,-85.00
19-88-T,396.24,357.64,-85.30
19-88-T,426.72,357.44,-85.50
19-88-T,457.20,357.14,-85.70
19-88-T,487.68,356.24,-85.90
19-88-T,518.16,356.14,-86.20
19-88-T,548.64,355.74,-86.70
19-88-T,579.12,354.74,-86.80
19-88-T,609.60,353.64,-87.00
19-88-T,640.08,353.34,-86.70
1989,0.00,5.44,-4.63
1989,91.44,5.31,2.00
199,0.00,317.31,0.00
1990,0.00,185.89,0.00
1990,76.20,185.81,2.50
1990,152.40,185.81,3.00
1991,0.00,3.31,-8.00
1992,0.00,6.31,-29.00
1993,0.00,7.83,-18.97
1994,0.00,6.31,-37.00
1995,0.00,176.93,-5.00
1995,76.20,177.31,-9.00
1995,152.40,177.31,-14.00
1995,212.44,177.31,-14.00
1996,0.00,181.73,0.00
1996,68.58,182.31,-5.50
1996,144.47,182.31,-5.50
1997,0.00,8.46,0.00
1998,0.00,155.31,0.00
1999,0.00,179.31,37.00
2,0.00,173.31,-42.00
2,51.81,173.31,-37.00
2,92.35,173.31,-33.00
2,119.78,173.31,-30.00
20,0.00,353.31,-45.00
20,30.48,353.31,-37.00
20,60.96,353.31,-34.00
20,91.44,353.31,-31.00
20,121.92,353.31,-26.00
20,152.40,353.31,-24.00
200,0.00,181.31,0.00
2001,0.00,214.31,35.00
2002,0.00,194.31,35.00
2003,0.00,160.31,34.00
2004,0.00,167.31,15.00
2005,0.00,200.31,35.00
2006,0.00,138.31,26.00
2007,0.00,140.31,34.00
2008,0.00,160.31,35.00
2009,0.00,161.31,46.00
201,0.00,180.31,-20.00
2010,0.00,162.31,45.00
2011,0.00,237.31,5.00
2012,0.00,9.31,0.00
2013,0.00,15.31,-44.00
2014,0.00,13.31,-23.00
2015,0.00,5.31,-5.00
2016,0.00,8.31,-23.00
2017,0.00,2.31,-43.00
2018,0.00,7.31,24.00
2019,0.00,29.31,0.00
202,0.00,167.78,-16.13
2020,0.00,11.78,85.67
2021,0.00,178.76,23.80
2022,0.00,179.13,44.20
2023,0.00,188.44,13.28
2024,0.00,188.41,27.67
2025,0.00,186.26,0.00
2026,0.00,5.58,0.00
2027,0.00,187.26,6.64
2028,0.00,187.15,15.58
2028,91.13,187.15,7.00
2029A,0.00,184.64,10.80
2029B,0.00,187.16,15.58
203,0.00,165.88,0.00
2030,0.00,183.19,22.85
2031,0.00,173.81,0.00
2031,99.06,173.81,0.00
2032,0.00,171.91,0.00
2032,112.77,171.91,0.00
2033,0.00,180.94,0.00
2034,0.00,175.38,0.95
2035,0.00,187.01,64.08
2036,0.00,186.01,-1.25
2036,91.44,185.31,-6.50
2037,0.00,181.31,0.60
2037,76.20,181.31,-6.50
2037,136.55,181.31,-11.00
2038,0.00,361.98,30.60
2039,0.00,358.56,25.35
204,0.00,201.76,0.00
2040,0.00,361.86,47.55
2041,0.00,191.43,-40.08
2042,0.00,191.48,-72.43
2043,0.00,184.31,-80.00
2044,0.00,175.81,-37.32
2045,0.00,180.73,-58.05
2046,0.00,185.31,-49.00
2047,0.00,185.31,-29.00
2048,0.00,13.31,-72.00
2049,0.00,183.03,-20.47
205,0.00,4.03,0.00
2050,0.00,182.81,-36.27
2051,0.00,146.31,-90.00
2052,0.00,146.31,90.00
2053,0.00,182.13,-46.00
2054,0.00,181.13,-58.40
2055,0.00,181.63,-35.52
2056,0.00,180.84,-51.57
2057,0.00,181.81,-1.22
2057,60.96,181.81,-1.00
2057,128.01,181.81,-1.00
2058,0.00,177.79,-4.52
2058,76.20,177.81,-7.00
2058,176.17,177.81,-6.00
2059,0.00,3.41,-0.18
2059,103.63,3.31,13.00
206,0.00,175.31,0.00
2060,0.00,183.33,-0.33
2061,0.00,181.93,-1.77
2062,0.00,361.46,0.00
2062,91.44,361.31,6.50
2062,175.26,361.31,11.50
2063,0.00,184.31,43.00
2064,0.00,192.31,72.00
2065,0.00,182.31,43.00
2066,0.00,189.31,72.00
2067,0.00,188.31,20.00
2068,0.00,187.31,41.00
2069,0.00,183.01,21.82
207,0.00,183.58,0.00
2070,0.00,182.58,41.20
2071,0.00,182.31,0.00
2072,0.00,182.31,0.00
2073,0.00,182.31,0.00
2074,0.00,182.31,0.00
2075,0.00,161.49,0.00
2075,121.31,161.31,0.00
2076,0.00,177.39,-0.77
2076,60.96,177.31,0.50
2076,144.47,177.31,1.50
2077,0.00,182.96,-0.65
2077,91.44,182.81,2.00
2077,190.50,182.81,2.00
2078,0.00,2.76,-3.20
2078,91.44,2.81,2.00
2078,179.83,2.81,10.00
2079,0.00,181.34,0.00
208,0.00,329.31,0.00
2080,0.00,182.31,0.00
2081,0.00,29.89,-6.18
2081,76.20,29.81,1.00
2081,152.00,29.81,7.00
2082,0.00,6.31,34.00
2083,0.00,4.31,-60.00
2084,0.00,4.31,-85.00
2085,0.00,346.84,-59.43
2086,0.00,346.31,-86.00
2087,0.00,182.43,0.00
2088,0.00,2.64,-4.70
2089,0.00,182.46,0.00
209,0.00,215.31,0.00
2090,0.00,192.81,0.00
2091,0.00,12.81,0.00
2092,0.00,181.08,-59.08
2093,0.00,2.31,-90.00
2094,0.00,361.71,-50.00
2095,0.00,3.23,-50.97
2096,0.00,359.41,-47.90
2097,0.00,5.96,-47.28
2098,0.00,360.49,-49.20
2099,0.00,3.23,-48.10
21,0.00,2.31,-55.00
21,30.48,2.31,-51.00
21,60.96,2.31,-46.00
21,91.44,2.31,-43.00
21,121.92,2.31,-35.00
210,0.00,181.44,-18.73
2100,0.00,2.31,-90.00
2101,0.00,181.79,-43.00
2101,71.01,182.31,-32.50
2102,0.00,361.14,-50.00
2102,67.05,361.31,-35.75
2103,0.00,185.26,-38.00
2103,30.48,184.31,-35.00
2103,91.44,184.31,-32.00
2104,0.00,192.39,-16.28
2105,0.00,171.84,-16.50
2105,68.27,171.31,-17.00
2106,0.00,361.89,-49.50
2106,60.65,2.31,-41.00
2107,0.00,3.31,-45.00
2107,75.89,3.31,-34.50
2108,0.00,187.31,-26.00
2109,0.00,189.31,-60.00
211,0.00,179.84,-28.25
2110,0.00,2.31,-90.00
2111,0.00,179.31,-43.00
2112,0.00,2.31,-90.00
2113,0.00,5.04,-59.55
2113,60.96,5.04,-48.50
2114,0.00,182.73,-39.72
2114,75.59,182.73,-27.75
2115,0.00,2.31,-90.00
2116,0.00,8.31,-44.00
2117,0.00,183.31,-26.00
2118,0.00,2.31,-90.00
2119,0.00,362.06,-45.37
212,0.00,170.26,-15.48
2120,0.00,361.31,-45.88
2120,83.82,361.31,-26.00
2121,0.00,359.14,-70.05
2121,77.11,359.14,-59.50
2122,0.00,185.31,-66.00
2123,0.00,14.41,-45.75
2124,0.00,191.11,-45.67
2125,0.00,2.31,-90.00
2126,0.00,359.31,-46.00
2127,0.00,2.31,-90.00
2128,0.00,179.31,-38.00
2129,0.00,2.31,-45.00
213,0.00,169.14,-26.45
2130,0.00,2.31,-90.00
2131,0.00,354.31,-71.00
2131,91.13,354.31,-53.50
2132,0.00,2.74,-57.50
2132,91.13,2.31,-36.50
2133,0.00,2.31,-62.00
2133,65.53,2.31,-52.50
2134,0.00,185.14,-40.50
2135,0.00,182.31,30.32
2136,0.00,3.18,0.43
2137,0.00,188.13,0.00
2138,0.00,357.86,0.00
2139,0.00,177.86,0.00
214,0.00,323.31,0.00
2140,0.00,4.91,34.52
2141,0.00,44.81,0.00
2142,0.00,183.31,0.00
2143,0.00,354.81,0.00
2144,0.00,358.31,-30.00
2145,0.00,351.31,-63.00
2146,0.00,271.56,-39.72
2147,0.00,179.59,-23.93
2147,68.58,179.59,-23.50
2148,0.00,179.46,-38.80
2148,75.89,179.31,-36.00
2149,0.00,351.08,-74.90
215,0.00,38.31,0.00
2150,0.00,2.31,90.00
2151,0.00,317.91,-43.50
2152,0.00,230.94,-42.23
2153,0.00,160.13,-40.70
2154,0.00,226.43,-34.35
2155,0.00,346.11,-49.03
2156,0.00,350.71,-47.35
2157,0.00,351.24,-74.75
2158,0.00,6.28,-45.00
2159,0.00,9.84,-73.47
216,0.00,3.08,0.00
2160,0.00,358.79,-43.93
2161,0.00,2.74,-71.43
2162,0.00,182.31,-53.00
2163,0.00,183.31,-36.00
2164,0.00,179.31,-25.00
2165,0.00,182.43,-42.67
2166,0.00,180.79,-31.38
2167,0.00,357.03,-65.15
2168,0.00,4.93,-58.82
2169,0.00,182.31,-23.80
217,0.00,183.56,0.00
2170,0.00,361.78,-50.27
2171,0.00,7.93,-32.28
2172,0.00,2.31,-90.00
2173,0.00,2.31,-90.00
2174,0.00,2.31,-90.00
2175,0.00,2.31,-90.00
2176,0.00,188.63,-58.82
2177,0.00,360.71,59.68
2178,0.00,186.44,-44.35
2179,0.00,5.14,-50.28
218,0.00,2.31,0.00
2180,0.00,19.18,-82.22
2181,0.00,180.54,17.85
2182,0.00,151.81,18.00
2183,0.00,45.31,18.00
2184,0.00,170.14,0.00
2184,45.72,170.31,-1.00
2184,83.51,170.31,-3.00
2185,0.00,184.49,41.75
2186,0.00,184.88,13.40
2187,0.00,181.64,-34.27
2188,0.00,183.23,-63.62
2189,0.00,183.31,-43.00
219,0.00,2.31,0.00
2190,0.00,5.31,-46.00
2191,0.00,2.31,-90.00
2192,0.00,2.31,-90.00
2193,0.00,2.31,-90.00
2194,0.00,2.31,-90.00
2195,0.00,7.68,-59.42
2195,60.04,7.31,-50.00
2196,0.00,8.31,-59.00
2196,43.28,8.31,-52.00
2197,0.00,181.98,37.92
2198,0.00,181.23,55.97
2198B,0.00,183.06,43.98
2199,0.00,183.06,43.98
22,0.00,353.31,-55.00
22,30.48,353.31,-55.00
22,60.96,353.31,-53.00
22,91.44,353.31,-48.00
22,121.92,353.31,-45.00
220,0.00,2.81,0.00
2200,0.00,179.54,56.25
2201,0.00,186.01,22.67
2202,0.00,185.01,34.02
2203,0.00,179.08,29.80
2204,0.00,176.89,47.22
2205,0.00,183.29,28.10
2206,0.00,181.16,49.12
2207,0.00,182.61,54.52
2208,0.00,187.58,21.75
2209,0.00,188.28,-55.47
221,0.00,321.31,0.00
2210,0.00,5.06,-46.62
2210,68.88,5.06,-37.50
2211,0.00,5.31,-43.00
2212,0.00,5.31,-44.00
2213,0.00,5.89,-49.77
2214,0.00,5.31,-50.00
2214,40.53,5.31,-47.00
2215,0.00,2.31,-53.58
2215,45.72,2.31,-48.00
2215,83.51,2.31,-45.00
2216,0.00,361.31,-54.90
2216,60.96,361.31,-47.00
2217,0.00,182.01,-58.78
2217,60.35,182.01,-48.50
2218,0.00,183.48,-60.00
2218,60.35,183.31,-52.00
2219,0.00,12.31,-62.00
2219,60.35,12.31,-58.75
222,0.00,24.31,0.00
2220,0.00,26.31,-85.00
2220,45.72,26.31,-87.00
2220,105.46,26.31,-83.00
2221,0.00,190.31,-81.00
2222,0.00,190.31,-57.00
2223,0.00,7.31,-35.00
2224,0.00,186.31,-70.00
2225,0.00,124.31,-65.00
2226,0.00,200.31,-80.00
2227,0.00,192.31,-74.00
2228,0.00,182.31,68.00
2229,0.00,188.81,3.00
2229,68.58,188.81,0.00
2229,136.85,188.81,-2.33
223,0.00,182.74,-43.37
2230,0.00,182.31,69.50
2231,0.00,181.58,-54.45
2232,0.00,360.76,-1.55
2233,0.00,314.31,-54.90
2233,58.21,314.31,-46.00
2234,0.00,181.03,-1.97
2235,0.00,2.31,-90.00
2236,0.00,182.31,-88.00
2237,0.00,2.31,-90.00
2238,0.00,3.34,71.08
2239,0.00,2.31,-90.00
224,0.00,2.31,0.00
2240,0.00,8.89,85.20
2241,0.00,186.54,-86.07
2242,0.00,21.48,86.48
2243,0.00,2.31,-90.00
2244,0.00,2.31,90.00
2245,0.00,2.31,-90.00
2246,0.00,353.31,79.00
2247,0.00,2.31,-90.00
2248,0.00,30.81,76.00
2249,0.00,2.31,-90.00
225,0.00,355.31,0.00
2250,0.00,360.81,70.00
2251,0.00,2.31,-90.00
2252,0.00,27.31,-87.00
2253,0.00,2.31,-85.00
2254,0.00,2.31,-85.00
2255,0.00,183.31,28.00
2256,0.00,188.31,34.00
2257,0.00,186.31,34.00
2258,0.00,185.31,48.00
2259,0.00,185.31,48.00
226,0.00,2.31,0.00
2260,0.00,185.31,33.00
2261,0.00,360.61,-48.02
2261,52.73,360.61,-48.00
2262,0.00,360.64,-29.65
2263,0.00,360.34,18.63
2264,0.00,182.54,30.32
2265,0.00,181.48,-21.67
2265,60.96,181.31,-18.00
2266,0.00,175.46,24.28
2267,0.00,361.43,-24.67
2267,106.68,361.31,-15.00
2267,213.36,361.31,-4.00
2268,0.00,4.24,-28.22
2268,106.68,4.31,-2.50
2268,228.60,4.31,2.50
2269,0.00,2.58,-30.33
2269,106.68,2.31,-11.50
2269,211.83,2.31,-1.00
227,0.00,351.91,0.00
2270,0.00,361.98,-34.05
2270,106.68,361.31,-23.50
2270,205.43,361.31,-7.75
2271,0.00,2.31,-90.00
2272,0.00,5.04,-50.83
2273,0.00,2.31,-90.00
2274,0.00,361.81,-50.00
2275,0.00,360.69,-44.28
2276,0.00,7.53,-45.43
2277,0.00,6.31,-60.00
2278,0.00,6.31,-26.00
2279,0.00,6.99,-39.88
228,0.00,361.68,0.00
2280,0.00,6.24,-21.00
2281,0.00,184.23,44.25
2282,0.00,181.99,73.83
2283,0.00,2.31,90.00
2284,0.00,3.21,-55.60
2285,0.00,185.66,-50.85
2286,0.00,189.39,55.10
2287,0.00,182.31,-79.62
2288,0.00,183.26,-41.32
2289,0.00,4.26,-53.98
229,0.00,192.13,0.00
2290,0.00,4.86,-30.38
2291,0.00,182.54,-1.38
2292,0.00,178.31,-74.00
2293,0.00,357.64,-28.58
2294,0.00,8.54,-82.48
2295,0.00,5.46,-21.87
2296,0.00,192.11,-50.87
2297,0.00,181.16,-76.65
2298,0.00,184.89,-38.30
2299,0.00,7.49,0.00
23,0.00,353.31,-35.00
23,30.48,353.31,-35.00
23,60.96,353.31,-30.00
23,91.44,353.31,-25.00
23,121.92,353.31,-22.00
23,152.40,353.31,-20.00
230,0.00,210.48,0.00
2300,0.00,187.31,-29.00
2300A,0.00,290.81,-82.00
2301,0.00,181.31,50.00
2302,0.00,183.31,-42.00
2303,0.00,168.83,-45.65
2304,0.00,175.89,39.83
2305,0.00,359.09,-79.30
2306,0.00,361.94,-37.63
2307,0.00,3.13,-34.28
2308,0.00,11.38,-34.70
2309,0.00,351.48,-84.00
231,0.00,2.58,0.00
2310,0.00,11.08,-41.83
2311,0.00,6.46,-20.52
2312,0.00,175.76,37.15
2313,0.00,180.23,27.50
2314,0.00,7.64,-21.25
2315,0.00,187.66,18.82
2315,89.91,187.66,20.50
2316,0.00,2.31,-90.00
2317,0.00,6.06,-72.37
2318,0.00,2.31,90.00
2319,0.00,5.26,34.90
232,0.00,182.86,0.00
2320,0.00,361.31,0.00
2321,0.00,4.18,34.37
2322,0.00,360.31,-30.00
2323,0.00,3.23,0.00
2324,0.00,5.79,0.00
2325,0.00,2.31,-90.00
2326,0.00,2.31,-90.00
2327,0.00,2.31,-90.00
2328,0.00,2.31,-90.00
2329,0.00,2.71,-46.03
233,0.00,358.46,0.00
2330,0.00,6.78,44.70
2331,0.00,3.46,-35.32
2332,0.00,2.31,-90.00
2333,0.00,182.31,0.00
2334,0.00,180.16,47.40
2335,0.00,361.13,0.00
2336,0.00,361.01,52.33
2337,0.00,2.31,-44.05
2338,0.00,181.63,0.00
2339,0.00,5.29,0.00
234,0.00,13.31,0.00
2340,0.00,181.46,0.00
2341,0.00,182.31,50.00
2342,0.00,183.29,-45.73
2343,0.00,2.31,-90.00
2344,0.00,2.31,-90.00
2345,0.00,2.31,90.00
2346,0.00,181.44,42.90
2347,0.00,173.49,-44.88
2348,0.00,353.68,43.30
2349,0.00,352.51,-45.67
235,0.00,194.31,0.00
2350,0.00,361.34,-50.45
2351,0.00,2.31,-90.00
2352,0.00,2.31,90.00
2353,0.00,182.31,45.50
2354,0.00,2.31,-90.00
2355,0.00,2.31,90.00
2356,0.00,359.31,-69.00
2357,0.00,3.31,-66.00
2358,0.00,7.31,-45.00
2359,0.00,2.31,-90.00
236,0.00,2.31,0.00
2360,0.00,2.31,-90.00
2361,0.00,2.31,-90.00
2362,0.00,2.31,-90.00
2363,0.00,2.31,-90.00
2364,0.00,2.31,-90.00
2365,0.00,174.31,50.00
2366,0.00,11.31,-49.00
2367,0.00,350.31,-40.00
2368,0.00,3.31,-66.00
2369,0.00,2.31,-90.00
237,0.00,30.31,0.00
2370,0.00,2.31,-90.00
2371,0.00,2.31,-90.00
2372,0.00,2.31,72.00
2373,0.00,181.73,3.73
2373,76.20,181.31,2.00
2373,181.96,181.31,-6.00
2374,0.00,2.59,53.10
2375,0.00,361.44,40.03
2376,0.00,183.14,-23.48
2377,0.00,181.53,22.50
2378,0.00,3.04,-22.98
2379,0.00,2.31,-90.00
238,0.00,191.84,0.00
2380,0.00,2.31,-90.00
2381,0.00,2.31,-90.00
2382,0.00,133.31,-1.00
2383,0.00,205.31,-2.00
2384,0.00,186.31,-77.00
2385,0.00,182.31,49.00
2386,0.00,182.31,-45.00
2387,0.00,361.31,-46.00
2388,0.00,14.31,-74.00
2389,0.00,2.31,90.00
2389A,0.00,2.31,-90.00
239,0.00,202.94,0.00
2390,0.00,178.31,-44.00
2391,0.00,10.31,-67.00
2392,0.00,2.31,-90.00
2393,0.00,2.31,-90.00
2394,0.00,2.31,90.00
2395,0.00,2.31,-90.00
2396,0.00,2.31,90.00
2397,0.00,361.24,-19.75
2397,91.44,361.24,-6.50
2398,0.00,2.31,90.00
2399,0.00,7.31,-48.00
24,0.00,353.31,-55.00
24,30.48,353.31,-55.00
24,60.96,353.31,-50.00
24,91.44,353.31,-40.00
24,121.92,353.31,-31.00
24,152.40,353.31,-28.00
240,0.00,3.73,0.00
2400,0.00,13.31,-75.00
2400 A,0.00,40.59,-87.00
2401,0.00,9.54,-42.70
2402,0.00,187.39,-44.35
2403,0.00,3.86,-43.87
2404,0.00,184.38,-44.48
2405,0.00,3.44,-43.13
2406,0.00,185.76,-45.37
2407,0.00,5.31,-40.00
2408,0.00,2.31,90.00
2409,0.00,182.31,-35.00
241,0.00,360.06,0.00
2410,0.00,185.31,-60.00
2411,0.00,184.31,-15.00
2412,0.00,3.31,-46.00
2413,0.00,3.83,-44.23
2414,0.00,181.31,-44.00
2415,0.00,180.31,-76.00
2416,0.00,360.31,-34.00
2417,0.00,361.31,-62.00
2418,0.00,2.31,-34.00
2419,0.00,4.31,-61.00
242,0.00,362.18,0.00
2420,0.00,4.76,-35.70
2421,0.00,6.84,-61.88
2422,0.00,185.98,-31.25
2423,0.00,184.44,-47.05
2424,0.00,183.31,-43.00
2425,0.00,3.31,-44.00
2426,0.00,182.31,-46.00
2427,0.00,2.31,-46.00
2428,0.00,359.31,-34.00
2429,0.00,359.31,-61.00
243,0.00,182.71,0.00
2430,0.00,2.31,-90.00
2431,0.00,2.31,-35.00
2432,0.00,4.31,-61.00
2433,0.00,2.31,-90.00
2434,0.00,2.31,-35.00
2435,0.00,3.31,-62.00
2436,0.00,2.31,-90.00
