HOLE-ID,FROM_M,TO_M,CODE_IE
7-88-T,11.27,13.56,CIS
7-88-T,62.78,66.75,CIS
7-88-T,110.33,114.45,CIS
7-88-T,144.47,145.84,CIS
7-88-T,154.83,155.44,CIS
7-88-T,191.41,194.46,CIS
7-88-T,395.87,396.48,CIS
7-88-T,426.11,427.48,CIS
7-88-T,494.44,495.36,CIS
7-88-T,671.16,695.55,CIS
7890,0.91,1.37,CIS
7891,1.52,7.62,CIS
7896,26.36,26.97,CIS
7900,3.96,4.48,CIS
7900,14.47,16.15,CIS
7900,19.05,19.08,FAI
7900,19.35,19.65,FAI
7901,20.42,22.40,CIS
7901,22.40,23.01,CIS
7901,28.19,28.22,FAI
7901,28.65,28.68,FAI
7901,29.26,29.29,FAI
7902,2.89,3.50,CIS
7903,0.00,1.52,CIS
7904,6.24,8.83,CIS
7904,32.15,34.44,CIS
7904,78.79,79.85,CIS
7904,148.13,149.35,CIS
7904,173.73,175.86,CIS
7905,2.98,3.23,CIS
7905,34.22,34.29,CIS
7905,34.83,35.11,CIS
7906,10.36,13.10,CIS
7907,3.50,3.87,CIS
7907,10.36,11.88,CIS
7909,11.88,14.17,CIS
7913,13.25,17.52,CIS
7914,41.30,41.45,CIS
7915,39.16,45.41,CIS
7916,17.67,18.59,CIS
7921,9.20,9.75,CIS
7922,13.71,14.63,CIS
7946,42.06,42.67,CIS
7947,23.71,28.19,CIS
7951,42.06,42.67,CIS
7959,0.00,1.82,CIS
7960,0.00,2.43,CIS
7961,0.91,1.52,CIS
7961,25.29,25.75,CIS
7961,26.21,26.67,CIS
7961,38.25,47.09,CIS
7962,17.06,17.37,CIS
7962,38.25,42.36,CIS
7962,48.00,50.44,CIS
7963,0.00,3.35,CIS
7963,13.86,14.32,FAI
7963,58.82,60.04,CIS
7964,12.34,13.25,CIS
7964,28.28,28.59,FAI
7964,28.65,29.87,CIS
7964,38.10,42.67,CIS
7965,30.32,30.78,CIS
7966,26.21,30.48,CIS
7970,31.08,31.39,FAI
7970,32.61,33.22,FAI
7970,34.89,35.96,FAI
7970,37.94,38.25,FAI
7971,45.26,45.72,CIS
7971,58.67,60.65,CIS
7979,42.67,44.19,CIS
7980,22.55,23.46,CIS
7980,29.71,30.02,CIS
7980,43.89,44.19,CIS
7983,5.48,6.40,CIS
7983,31.54,35.05,CIS
7984,27.43,30.93,CIS
7985,55.71,57.91,CIS
7985,58.52,59.13,CIS
7987,24.84,25.60,CIS
7988,27.43,29.87,CIS
7989,23.62,24.68,CIS
7991,15.69,16.15,CIS
7994,0.00,0.91,CIS
7995,0.45,7.01,CIS
7996,0.00,1.82,CIS
7998,0.00,4.57,CIS
8003,24.53,26.82,CIS
8005,35.05,36.57,CIS
8005,37.18,37.79,CIS
8005,52.73,54.31,CIS
8006,24.84,24.93,CIS
8006,53.34,55.93,CIS
8007,0.45,0.60,FAI
8007,2.28,2.43,FAI
8007,5.33,5.48,FAI
8007,22.55,22.70,FAI
8007,24.07,24.23,FAI
8008,5.24,5.39,FAI
8008,11.43,11.73,CIS
8008,12.19,15.24,FAI
8008,17.92,18.07,FAI
8008,38.40,38.55,FAI
8008,41.75,41.91,FAI
8009,0.45,3.35,FAI
8009,11.12,11.27,FAI
8009,21.64,21.79,FAI
8009,24.68,24.84,FAI
8009,28.80,28.95,FAI
8009,49.22,52.73,FAI
8009,68.88,71.78,CIS
8009,79.85,80.46,FAI
8009,86.56,86.71,FAI
8009,87.84,87.99,FAI
8010,3.74,3.90,FAI
8010,11.88,12.19,CIS
8011,3.84,3.99,FAI
8011,14.78,14.93,FAI
8011,27.58,27.73,FAI
8011,40.84,49.37,FAI
8011,58.21,58.82,FAI
8011,63.09,63.24,FAI
8011,65.98,66.14,FAI
8011,87.17,87.32,FAI
8011,89.00,89.15,FAI
8012,129.38,132.89,CIS
8012,147.82,151.18,CIS
8019,37.49,39.01,CIS
8019,46.78,47.09,CIS
8021,39.25,46.32,CIS
8022,0.45,4.02,CIS
8029,13.41,15.69,CIS
8029,19.50,20.11,CIS
8029,47.85,49.22,CIS
8029,57.30,60.04,CIS
8030,39.77,40.53,CIS
8030,52.97,54.55,CIS
8035,29.10,30.17,CIS
8037,8.83,9.75,CIS
8038,17.22,18.22,CIS
8038,34.29,35.66,CIS
8057,0.51,6.55,CIS
8058,6.40,7.46,CIS
8059,22.25,22.55,CIS
806,70.71,71.62,CIS
806,141.73,144.78,CIS
806,147.12,148.43,CIS
8060,15.24,17.67,CIS
8060,55.77,60.35,CIS
8069,19.96,20.57,CIS
8069,40.84,41.75,CIS
8069,48.76,49.98,CIS
8070,42.97,44.71,CIS
8071,10.78,13.86,CIS
8071,38.86,39.71,CIS
8071,42.21,43.43,CIS
8071,47.24,49.43,CIS
8071,57.15,57.97,CIS
8072,0.00,0.76,CIS
8073,68.12,71.47,CIS
8076,9.05,9.14,CIS
8076,138.68,138.86,FAI
8076,141.61,142.18,CIS
8077,13.56,15.39,CIS
8078,21.94,22.86,FAI
8078,33.22,33.52,FAI
8078,49.53,49.83,CIS
8079,4.26,4.87,CIS
8079,5.18,6.40,CIS
8079,26.97,28.34,CIS
8079,44.95,45.20,CIS
8080,82.90,85.34,CIS
8080,89.15,89.30,FAI
8085,32.30,32.61,CIS
8086,0.00,1.21,CIS
8086,18.44,18.89,CIS
8086,18.89,19.05,FAI
8086,35.05,35.66,CIS
8087,11.27,12.49,CIS
8087,19.81,19.96,CIS
8089,7.92,9.78,CIS
8097,13.86,14.78,CIS
8098,0.24,3.35,CIS
8100,7.01,9.75,CIS
8101,0.00,2.89,CIS
8101,3.81,5.02,CIS
8106,28.04,28.65,CIS
8106,43.28,43.49,FAI
8107,23.65,24.38,CIS
8108,32.00,32.91,CIS
8109,11.88,13.10,CIS
8122,0.91,1.82,CIS
8123,1.67,4.26,CIS
8123,25.14,26.06,CIS
8123,37.94,39.31,CIS
8132,89.30,89.91,CIS
8134,2.56,3.50,CIS
8134,25.45,25.75,CIS
8134,35.96,36.72,CIS
8134,42.06,44.04,CIS
8134,47.70,48.46,CIS
8135,33.83,35.20,CIS
8135,37.79,40.84,CIS
8135,67.66,72.84,CIS
8135,74.98,75.28,CIS
8135,87.47,89.30,CIS
8136,1.67,3.35,CIS
8136,23.77,24.23,CIS
8136,42.51,43.12,CIS
8136,50.44,51.35,CIS
8145,14.93,16.00,CIS
8145,37.33,38.10,CIS
8145,43.43,44.50,CIS
8145,51.96,52.57,CIS
8145,75.28,76.96,CIS
8145,82.90,84.42,CIS
8145,120.39,121.00,CIS
8145,121.24,121.61,CIS
8145,128.77,129.17,CIS
8145,130.30,131.06,CIS
8145,183.94,184.03,CIS
8159,19.81,22.09,CIS
8160,1.82,6.55,CIS
8160,7.92,9.44,CIS
8160,11.88,14.02,CIS
8160,21.33,23.16,CIS
8161,1.82,8.22,CIS
8161,10.66,12.64,CIS
8162,9.44,10.05,CIS
8162,12.49,12.86,CIS
8162,14.32,16.30,CIS
8162,18.59,21.76,CIS
8162,28.04,30.48,CIS
8163,0.00,3.50,CIS
8163,7.01,8.53,CIS
8163,10.66,10.97,CIS
8163,14.93,15.42,CIS
8164,1.82,2.43,CIS
8164,7.01,21.79,CIS
8164,22.25,23.77,CIS
8165,0.91,2.13,CIS
8165,6.40,9.44,CIS
8165,19.20,21.64,CIS
8165,23.77,24.68,CIS
8166,5.79,6.09,CIS
8167,0.00,3.20,CIS
8167,7.16,14.32,CIS
8167,28.80,29.41,CIS
8167,30.02,31.85,CIS
8168,0.00,6.85,CIS
8169,15.24,15.84,CIS
8170,5.02,10.57,CIS
8170,11.88,11.97,CIS
8170,12.80,17.67,CIS
8170,25.90,26.97,CIS
8171,0.91,1.82,CIS
8171,2.13,3.23,CIS
8173,0.60,10.05,CIS
8175,5.02,8.07,CIS
8175,30.48,33.52,CIS
8175,34.74,35.66,CIS
8175,36.57,37.49,CIS
8175B,2.56,31.08,CIS
8176,5.12,7.62,CIS
8176,13.86,22.86,CIS
8177,7.01,7.92,CIS
8177B,22.70,29.26,CIS
8178,14.99,15.02,FAI
8178,51.35,51.66,FAI
8180,24.20,24.93,CIS
8180,44.19,44.43,CIS
8182,4.87,6.40,CIS
8182,16.15,17.22,CIS
8182,42.97,43.58,CIS
8182,53.34,54.71,CIS
8183,22.09,22.86,CIS
8183,55.01,57.60,CIS
8192,1.06,1.82,CIS
8192,4.87,7.62,CIS
8192,9.14,10.21,CIS
8192,22.86,27.12,CIS
8193,4.57,24.99,CIS
8194,2.95,4.57,CIS
8194,4.81,6.09,CIS
8194,7.62,8.99,CIS
8194,11.43,13.25,CIS
8195,19.05,19.08,FAI
8196,19.35,20.11,CIS
8197,0.00,15.24,CIS
8198,8.83,11.73,CIS
8199,1.15,2.89,CIS
8199,15.39,15.69,CIS
8199,26.36,26.67,CIS
8199,42.67,45.72,CIS
8201,8.77,10.82,CIS
8203,22.86,46.32,CIS
8210,3.81,7.62,CIS
8210,21.48,23.62,CIS
8216,27.58,28.80,CIS
8219,17.06,17.37,CIS
8220,0.70,0.91,CIS
8220,18.44,18.47,FAI
8220,73.57,73.94,CIS
8222,3.20,3.96,CIS
8222,8.38,9.90,CIS
8225,39.62,41.20,CIS
8227,0.00,2.28,CIS
8228,13.56,14.63,CIS
8228,24.68,25.42,CIS
8228B,4.57,5.18,CIS
8228B,7.62,8.83,CIS
8228B,30.48,37.73,CIS
8229,9.60,9.69,CIS
8229,9.75,10.36,CIS
8229,10.36,10.39,FAI
8229,10.39,10.97,CIS
8229,10.97,11.00,FAI
8229,11.00,11.88,CIS
8230,0.00,0.36,CIS
8230,23.16,24.07,CIS
8230,28.49,28.65,FAI
8230,30.78,31.69,CIS
8231,0.00,1.82,CIS
8231,38.86,39.53,CIS
8232,17.37,18.59,CIS
8232,25.20,27.43,CIS
8241,27.73,28.49,CIS
8241,47.39,48.31,CIS
8241,51.96,52.88,CIS
8242,53.64,56.54,CIS
8244,2.28,3.35,CIS
8247,1.52,4.93,CIS
8247,22.86,26.51,CIS
8247,26.85,28.16,CIS
8247,28.65,40.38,CIS
8247,41.60,42.97,CIS
8247,44.50,45.41,CIS
8254,45.72,46.32,CIS
8254,53.64,60.96,CIS
8259,21.18,22.09,CIS
8259,35.20,36.42,CIS
8261,46.32,48.00,CIS
8261,48.61,51.35,CIS
8261,59.43,60.65,CIS
8262,0.00,1.52,CIS
8263,0.00,8.38,CIS
8263,12.19,12.80,CIS
8263,27.27,27.73,CIS
8264,19.11,20.42,CIS
8264,53.58,55.90,CIS
8267,0.00,0.24,CIS
8267,30.63,31.18,CIS
8267,41.30,42.82,CIS
8268,0.00,3.35,CIS
8281,102.10,103.63,CIS
8282,0.91,2.13,CIS
8282,39.01,41.91,CIS
8282,68.58,69.64,CIS
8282,79.55,80.46,CIS
8282,119.78,120.70,CIS
8283,23.16,24.99,CIS
8284,11.27,12.89,CIS
8284,17.22,17.98,CIS
8284,23.07,23.86,CIS
8284,29.56,30.99,CIS
8287,35.20,37.79,CIS
8288,0.00,2.28,CIS
8288,15.24,26.82,CIS
8288,27.73,28.52,CIS
8289,7.16,7.25,CIS
8289,18.83,19.96,CIS
8289,24.44,25.60,CIS
8290,24.99,25.45,CIS
8290,29.56,30.63,CIS
8290,34.13,35.35,CIS
8291,2.28,5.79,CIS
8292,55.01,55.62,CIS
8293,8.38,17.06,CIS
8293,36.63,37.49,CIS
8293,39.01,40.23,CIS
8293,47.85,48.46,CIS
8294,10.36,18.89,CIS
8294,41.75,42.36,CIS
8294,53.34,59.74,CIS
8296,5.63,6.09,CIS
8296,51.66,53.49,CIS
8297,2.13,2.74,CIS
8298,14.53,14.93,CIS
8298,17.67,19.65,FAI
8299,105.76,108.50,CIS
8300,80.77,81.38,CIS
8301,80.92,84.58,CIS
8301,117.95,118.04,CIS
8303,0.00,1.67,CIS
8303,37.03,37.18,CIS
8304,12.80,13.25,CIS
8304,87.93,88.39,CIS
8304,95.09,96.01,CIS
8305,19.20,19.50,CIS
8305,29.26,29.71,CIS
8307,0.00,0.33,CIS
8309,20.84,20.87,FAI
8310,24.90,24.93,FAI
8311,3.35,4.11,CIS
8311,13.41,13.83,CIS
8311,15.24,21.94,CIS
8314,0.76,1.37,CIS
8314,5.48,5.79,CIS
8314,6.55,8.07,CIS
8316,8.53,8.62,CIS
8316,12.49,13.10,CIS
8319,12.03,13.86,CIS
8319,51.05,51.35,CIS
8319,59.13,60.50,CIS
8320,10.51,11.73,CIS
8320,30.57,31.54,CIS
8320,51.51,52.12,CIS
8321,30.93,31.69,CIS
8321,84.03,98.90,CIS
8322,59.74,60.71,CIS
8328,9.44,9.75,CIS
8328B,22.86,24.07,CIS
8330B,7.92,12.19,CIS
8331,16.76,20.26,CIS
8333,19.50,21.94,CIS
8334,19.35,20.05,CIS
8334,53.43,53.94,CIS
8335,39.92,40.38,CIS
8336,11.43,12.95,CIS
8342,72.84,72.93,CIS
8342,107.89,108.32,CIS
8342,111.86,113.08,CIS
8342,113.50,114.90,CIS
8343,43.73,45.84,CIS
8343,50.59,53.34,FAI
8343,87.47,89.91,CIS
8344,10.24,10.85,CIS
8344,15.54,19.35,CIS
8345,1.52,1.82,CIS
8345,4.69,7.62,CIS
8354,0.73,2.59,CIS
8355,0.00,1.61,CIS
8355,4.38,7.31,CIS
8355,8.68,12.49,CIS
8355,34.44,35.66,CIS
8356,0.73,2.28,CIS
8356,18.28,23.46,CIS
8360,9.60,10.66,CIS
8361,18.44,18.89,CIS
8362,20.11,20.72,CIS
8362,21.33,23.16,CIS
8362,37.79,38.70,CIS
8366,25.75,27.27,CIS
8370,64.73,68.03,CIS
8370,72.39,72.81,CIS
8370,101.04,102.71,FAI
8371,5.79,6.55,CIS
8371,10.36,10.97,CIS
8372,24.38,24.99,CIS
8373,0.15,14.32,CIS
8373,18.28,18.74,CIS
8373,56.44,58.52,CIS
8374,0.60,3.81,CIS
8375,0.00,2.59,CIS
8375,114.30,117.04,CIS
8375,139.75,140.51,CIS
8376,1.21,1.88,CIS
8377,102.41,104.24,CIS
8390,27.73,27.88,FAI
8393,0.73,0.91,CIS
8395,4.87,5.48,CIS
8395,22.09,24.53,CIS
8395,27.58,27.79,CIS
8395,29.80,32.46,CIS
8396,1.21,6.70,CIS
8396,8.83,9.29,CIS
8396,25.14,25.35,CIS
8407,24.23,24.84,CIS
8407,49.83,51.51,CIS
8410,1.67,3.50,CIS
8411,52.73,53.34,CIS
8411,54.86,55.16,CIS
8412,13.41,14.02,CIS
8412,15.24,17.52,CIS
8413,17.80,17.98,CIS
8414,25.90,27.43,CIS
8417,21.42,24.07,CIS
8419,22.55,23.62,CIS
8422,7.31,7.92,CIS
8422,30.48,31.08,CIS
8423,10.42,10.82,CIS
8423,21.94,22.86,CIS
8424,10.36,10.66,CIS
8424,14.93,17.67,CIS
8424,23.62,23.77,CIS
8424,29.26,29.56,CIS
8425,17.67,18.89,CIS
8425,41.30,41.60,CIS
8425,50.13,53.03,CIS
8425,90.83,91.28,CIS
8431,52.73,57.60,CIS
8432,25.14,29.26,CIS
8435,13.86,16.45,CIS
8435,29.32,30.54,CIS
8436,41.75,43.73,CIS
8437,10.36,14.63,CIS
8439,15.24,22.86,CIS
8439,30.63,32.91,CIS
8441,2.77,3.20,CIS
8441,17.83,23.46,CIS
8442,5.33,6.24,CIS
8442,7.83,12.80,CIS
8442,23.92,25.20,CIS
8444,5.97,6.00,FAI
8444,33.83,33.86,FAI
8458,19.20,19.23,FAI
8458,19.65,19.69,FAI
8460,24.68,25.14,CIS
8460,25.60,26.67,CIS
8465,43.58,44.19,CIS
8465,45.56,46.32,CIS
8471,1.06,5.79,CIS
8472,35.05,37.27,CIS
8472,39.38,41.45,CIS
8477,72.23,75.28,CIS
8477,90.55,90.79,CIS
8478,26.09,26.24,CIS
8478,53.27,53.34,CIS
8479,24.99,25.29,CIS
8479,28.80,29.71,CIS
8479,44.50,44.74,CIS
8479,93.42,93.81,CIS
8479,169.46,170.68,CIS
8480,57.60,63.70,CIS
8480,71.01,72.08,CIS
8480,73.36,73.60,CIS
8480,85.34,85.95,CIS
8480,90.37,91.44,CIS
8480,94.64,95.70,CIS
8483,18.13,18.34,CIS
8483,48.92,49.53,CIS
8483,57.60,58.21,CIS
8484,18.59,28.95,CIS
8484,47.24,47.42,CIS
8485,15.24,16.00,CIS
8485,19.65,20.26,CIS
8486,20.72,22.09,CIS
8486,28.34,28.65,CIS
8486,38.86,42.97,CIS
8489,9.75,10.45,FAI
8489,17.09,17.67,FAI
8490,12.03,12.34,FAI
8490,16.70,16.91,FAI
8492,12.49,16.76,CIS
8493,3.35,3.96,CIS
8493,7.01,7.62,CIS
8500,16.45,17.67,FAI
8502,6.85,9.44,FAI
8502,21.03,21.18,FAI
8503,39.77,41.48,CIS
8503,49.98,50.90,CIS
8503,72.84,73.30,CIS
8503,76.50,76.80,FAI
8503,77.41,77.72,FAI
8503,78.18,78.48,FAI
8503,78.79,79.09,FAI
8504,36.57,39.01,CIS
8504,58.82,59.89,CIS
8505,13.56,14.47,CIS
8505,71.01,72.84,CIS
8505,82.14,82.75,CIS
8506,9.60,10.36,CIS
8506,43.28,43.49,CIS
8506,75.28,75.43,CIS
8507,9.60,9.87,CIS
8507,10.27,14.93,CIS
8507,48.15,49.07,CIS
8507,49.07,49.37,CIS
8508,12.95,18.74,CIS
85-10,103.78,104.39,CIS
85-10,106.22,107.28,CIS
85-100,112.68,113.29,CIS
85-103,134.59,136.12,CIS
85-103,161.60,163.09,CIS
85-105,151.54,152.18,CIS
85-106,38.98,39.50,CIS
85-106,143.92,144.47,CIS
85-106,149.59,150.47,CIS
85-106,151.18,151.85,CIS
85-106,155.08,155.63,CIS
85-106,156.39,156.85,CIS
85-106,157.88,158.67,CIS
85-106,168.55,169.46,CIS
85-106,182.23,182.88,CIS
8511,5.33,5.63,CIS
85-11,36.57,36.97,CIS
85-11,186.23,186.53,CIS
85-11,188.21,188.82,CIS
85-11,208.48,209.09,CIS
85-11,256.64,258.47,CIS
85-11,272.33,272.85,CIS
85-11,274.16,274.92,CIS
85-11,280.62,280.93,CIS
85-11,313.39,317.75,CIS
85-11,321.47,322.08,CIS
85-11,335.28,336.65,CIS
85-11,341.98,342.65,CIS
85-11,342.68,344.27,CIS
85-11,360.18,360.57,CIS
85-11,363.62,368.35,CIS
85-11,381.00,381.91,CIS
85-11,498.59,499.04,CIS
85-11,508.71,509.22,CIS
85-11,524.95,526.51,CIS
85-11,541.93,542.69,CIS
85-11,548.48,549.09,CIS
85-11,554.40,555.49,CIS
85-12,48.09,48.37,CIS
8513,19.05,19.20,CIS
85-13,25.75,26.36,CIS
85-13,33.40,33.98,CIS
85-13,38.16,39.16,CIS
85-13,66.90,67.66,CIS
85-13,80.46,81.38,CIS
85-15,31.85,32.33,CIS
85-15,65.62,65.77,CIS
85-15,157.33,158.03,CIS
85-15,192.93,193.85,CIS
85-15,270.41,271.11,CIS
85-15,274.04,274.13,CIS
85-15,289.01,289.13,CIS
85-15,290.47,291.69,CIS
85-15,316.38,316.41,CIS
85-15,331.62,331.92,CIS
85-15,374.50,374.62,CIS
85-15,383.13,384.50,CIS
8519,0.76,1.46,CIS
85-19,249.17,249.99,CIS
85-20,37.94,39.62,CIS
85-20,44.50,45.26,CIS
85-20,61.20,61.99,CIS
85-20,72.08,72.35,CIS
85-20,91.04,91.19,CIS
85-20,100.61,102.10,CIS
85-20,156.30,158.55,CIS
85-20,165.75,166.45,CIS
8521,0.00,1.52,CIS
8521,30.48,32.76,CIS
8521,36.33,36.75,CIS
85-21,248.56,249.63,CIS
8522,0.00,0.51,CIS
8522,2.04,2.89,CIS
8522,45.11,49.07,CIS
85-22,73.97,75.10,CIS
85-22,84.61,86.07,CIS
85-22,140.81,141.88,CIS
8523,3.96,7.92,CIS
8523,35.81,36.57,FAI
8523,38.10,41.94,CIS
8523,44.19,45.72,CIS
8523,45.72,46.78,CIS
8524,58.67,59.89,CIS
8526,51.35,56.14,CIS
85-26,44.34,45.35,CIS
85-26,115.61,116.31,CIS
85-27,121.00,121.88,CIS
85-27,153.80,154.53,CIS
85-27,185.34,185.86,CIS
85-27,186.50,187.14,CIS
85-27,230.76,233.17,CIS
85-27,235.36,238.35,CIS
8528,0.00,9.60,CIS
8529,4.87,7.01,CIS
8529,9.90,10.51,CIS
85-3,58.21,58.58,CIS
85-3,71.35,71.68,CIS
85-3,115.85,117.28,CIS
85-3,155.50,156.78,CIS
85-3,265.63,266.54,CIS
85-3,281.78,283.61,CIS
8530,9.60,10.66,CIS
8530,14.63,14.78,FAI
8530,20.57,24.44,CIS
85-30,9.29,10.36,CIS
85-30,10.60,11.03,CIS
85-30,19.20,19.96,CIS
85-30,159.56,160.17,CIS
85-30,167.64,168.24,CIS
85-30,180.74,181.50,CIS
8531,20.42,24.32,CIS
8531,37.79,39.13,CIS
85-31,9.90,10.97,CIS
85-31,58.97,60.28,CIS
85-31,175.56,176.63,CIS
8532,6.61,9.29,CIS
85-32,16.30,16.76,CIS
85-32,64.77,66.14,CIS
85-32,110.58,115.67,CIS
85-32,149.04,150.26,CIS
85-32,154.99,155.60,CIS
8533,27.73,27.88,FAI
8533,28.19,28.34,FAI
8533,33.52,37.03,CIS
85-33,134.81,135.94,CIS
85-33,154.38,155.29,CIS
85-33,196.13,197.81,CIS
85-33,230.52,231.52,CIS
8534,14.63,14.78,FAI
8534,25.14,26.97,CIS
8534,32.61,32.67,CIS
85-34,29.13,29.71,CIS
85-34,87.17,87.96,CIS
85-34,111.55,112.47,CIS
8535,33.61,33.64,CIS
8535,33.80,33.86,CIS
8535,34.16,34.22,CIS
8535,34.41,34.83,CIS
8535,36.36,36.45,CIS
8535,62.54,62.72,CIS
8535,81.99,82.60,CIS
8535,144.29,144.53,CIS
8535,151.11,151.27,CIS
8535,171.60,172.66,CIS
8536,27.82,27.98,CIS
8536,28.89,30.78,CIS
8536,34.44,34.74,CIS
8536,37.64,38.10,CIS
8536,40.53,40.84,CIS
85-36,5.85,6.64,CIS
8537,24.84,24.96,CIS
8537,38.70,39.92,CIS
85-37,27.70,28.40,CIS
85-37,47.76,48.31,CIS
85-37,52.73,53.43,CIS
8538,0.30,1.37,CIS
85-38,68.42,69.18,CIS
8539,0.00,2.43,FAI
8539,23.31,23.77,CIS
8539,30.93,31.24,CIS
8539,60.04,61.38,CIS
85-39,100.73,101.40,CIS
85-4,25.35,26.36,CIS
85-4,33.83,34.71,CIS
85-4,287.42,288.21,CIS
8540,6.55,7.16,CIS
8540,43.12,43.19,CIS
8540,43.83,44.65,CIS
8540,63.55,64.16,CIS
8540,67.36,67.66,CIS
8540,71.93,72.54,CIS
8540,90.52,92.65,CIS
85-40,18.83,19.72,CIS
85-40,47.60,48.24,CIS
8541,12.80,13.56,CIS
8541,17.22,17.67,CIS
85-41,39.62,40.11,CIS
85-41,41.75,42.21,CIS
85-41,50.35,50.90,CIS
8542,27.73,29.10,CIS
8542,32.76,33.22,CIS
8542,42.97,43.03,CIS
8542,43.15,43.31,CIS
8542,43.49,43.55,CIS
8542,52.27,53.18,CIS
8542,53.82,53.88,CIS
8542,105.06,106.37,CIS
85-42,33.07,34.29,CIS
85-43,147.03,148.34,CIS
8544,0.00,22.86,CIS
85-44,35.05,35.57,CIS
85-44,92.65,93.11,CIS
85-44,115.54,116.25,CIS
85-46,227.07,227.38,CIS
85-46,253.95,254.66,CIS
85-46,323.69,325.22,CIS
85-5,226.34,227.68,CIS
85-5,298.30,298.91,CIS
85-51,132.89,133.38,CIS
85-52,84.97,85.89,CIS
8554,7.46,15.54,CIS
85-54,62.94,63.52,CIS
85-54,89.42,89.91,CIS
85-54,356.12,356.95,CIS
85-54,382.49,383.37,CIS
85-54,449.33,449.64,CIS
85-54,471.06,471.76,CIS
85-55,89.45,91.59,CIS
85-55,250.54,251.30,CIS
85-56A,146.79,147.34,CIS
85-56A,151.36,152.12,CIS
85-56A,156.21,156.69,CIS
85-57,68.70,69.73,CIS
85-59,122.16,123.29,CIS
85-59,131.18,131.73,CIS
85-59,132.77,133.53,CIS
85-59,250.75,251.61,CIS
85-59,377.73,381.45,CIS
85-61,144.32,145.02,CIS
85-61,172.54,172.73,CIS
85-61,177.66,177.75,CIS
85-62,86.59,87.84,CIS
85-63,68.12,68.27,CIS
85-63,226.00,226.61,CIS
8564,23.16,24.07,CIS
8564,36.88,40.38,CIS
8565,33.98,34.29,CIS
85-67,71.32,73.15,CIS
85-67,123.74,124.20,CIS
8568,4.26,6.09,CIS
8569,26.36,27.73,CIS
85-69,81.47,85.70,CIS
85-69,148.28,149.41,CIS
85-70,30.32,30.48,CIS
85-70,52.82,53.12,CIS
85-70,123.07,123.10,CIS
85-70,147.52,147.58,CIS
85-70,181.50,182.42,CIS
85-70,214.88,221.89,CIS
8572,8.96,9.54,CIS
8572,21.76,22.86,CIS
85-73,144.32,145.54,CIS
85-73,197.51,197.96,CIS
85-73,236.22,237.43,CIS
85-73,239.87,241.09,CIS
85-73,321.65,322.08,CIS
85-74,318.82,319.43,CIS
85-74,387.67,388.16,CIS
85-74,397.30,398.22,CIS
85-75,34.96,35.96,CIS
85-75,61.72,62.97,CIS
85-75,90.09,90.67,CIS
85-75,252.28,253.59,CIS
8576,18.89,22.40,FAI
85-76,149.96,150.26,CIS
8577,30.57,32.30,CIS
8577,48.92,49.53,CIS
8577,52.42,55.47,CIS
8577,65.83,68.06,CIS
85-78,60.22,60.25,CIS
85-78,64.46,65.22,CIS
85-78,102.87,103.32,CIS
85-78,104.33,104.39,CIS
85-78,165.04,165.38,CIS
8580,52.12,52.73,CIS
8580,68.12,69.18,CIS
85-80,73.24,75.40,CIS
85-80,102.26,103.96,CIS
85-80,123.71,124.23,CIS
85-81,147.55,148.46,CIS
85-82,61.56,63.55,CIS
8583,46.02,46.93,FAI
85-83,166.42,166.93,CIS
85-83,177.05,178.00,CIS
85-83,178.61,179.31,CIS
8584,14.81,14.81,FAI
85-84,133.19,145.08,CIS
85-84,155.38,156.14,CIS
85-84,162.88,164.53,CIS
85-84,203.60,204.70,CIS
8585,11.18,15.24,CIS
8586,0.00,2.28,CIS
8587,0.00,0.45,CIS
8587,3.96,7.62,CIS
8587,40.38,45.41,CIS
8588,0.00,4.72,CIS
8589,26.33,27.03,CIS
8589,42.67,43.58,CIS
85-89,42.51,43.28,CIS
8590,15.39,22.55,CIS
8590,30.78,31.39,CIS
8590,36.42,39.77,CIS
85-90,176.17,177.39,CIS
85-90,181.50,181.96,CIS
85-90,245.05,246.27,CIS
85-90,270.20,270.96,CIS
8591,50.29,52.88,CIS
8591,57.75,58.82,CIS
85-94,54.34,58.55,CIS
8608,9.44,11.58,CIS
8610,1.98,2.43,CIS
8610,11.52,15.69,CIS
8610,18.13,20.11,CIS
8610,21.94,22.55,CIS
8610,25.17,26.88,CIS
8611,9.35,9.93,CIS
8611,34.29,36.57,CIS
8616,0.91,1.82,CIS
8617,0.00,0.45,CIS
8617,5.85,7.62,CIS
8619,2.43,3.04,CIS
8626,27.27,27.88,CIS
8626,38.40,41.30,CIS
8635,13.41,13.71,CIS
8635,23.31,23.62,CIS
8635,43.28,43.58,CIS
8636,25.81,26.21,CIS
8636,34.59,35.35,CIS
8637,16.76,17.67,CIS
8637,26.36,26.67,CIS
8638,0.39,0.54,CIS
8639,25.45,25.90,CIS
8642,0.76,1.52,CIS
8643,0.00,0.91,CIS
8643,10.36,11.12,CIS
8643,12.49,13.41,CIS
8643,14.63,14.87,CIS
8643,43.43,44.28,CIS
8662,1.06,2.89,CIS
8662,6.09,6.61,CIS
8663,0.00,0.76,CIS
8663,29.41,30.05,CIS
8663,49.98,50.59,CIS
8671,4.87,5.94,CIS
8671,17.67,17.80,CIS
8671,21.33,23.34,CIS
8673,4.20,6.24,CIS
